Date	Correct	Answered	Wrong	Topic
Mon 06 Aug	27	37	[3, 34, 52, 71, 81, 85, 90, 97, 113, 137]	['Security Basics', 'Cyber Essentials', 'Network and Internet vulnerabilities', 'Network Protections', 'Network Defenses', 'Public key Cryptography', 'Usable Security and User Training', 'Authentication', 'SSL/TLS', 'Anonimity Protocols', 'Memory Safety', 'Web Security: Basics', 'Web Security: Server-side attacks', 'Web Security: Client-side attacks']
