Date	Correct	Answered	Wrong	Topic
Wed 07 Nov	0	6	[6, 8, 11, 26, 30, 42]	"['The Basics', ""Strassen's Algorithm and DFTs"", 'Sorting Algorithms and Dynamic Programming', 'Network Flows', ""MST: Prim's Algorithm"", ""MST: Kruskal's Algorithm"", 'Computational Geometry']"
